Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2	Qsim_rain	Qsim_snow
19841211	0.225119503	0.47	0	0.2	0	0	39.1	1	125.1	0	0	89.7	0	0	0.225	0.177	0.048
19841212	0.224556704	0.44	0	-5.4	0	0	39.1	1	125.1	0	0	89.5	0	0	0.225	0.177	0.048
19841213	0.223995312	0.43	0.5	-6.1	0	0	39.6	1	125.1	0	0	89.3	0	0	0.224	0.176	0.048
19841214	0.223435324	0.43	0	-3.2	0	0	39.6	1	125.1	0	0	89	0	0	0.223	0.176	0.048
19841215	0.222876736	0.41	0	-4.4	0	0	39.6	1	125.1	0	0	88.8	0	0	0.223	0.175	0.047
19841216	0.222319544	0.4	0	-7.4	0	0	39.6	1	125.1	0	0	88.6	0	0	0.222	0.175	0.047
19841217	0.221763745	0.4	0.8	-6.2	0	0	40.3	1	125.1	0	0	88.4	0	0	0.222	0.175	0.047
19841218	0.221209336	0.39	5.1	-7.7	0	0	45	1	125.1	0	0	88.2	0	0	0.221	0.174	0.047
19841219	0.220656312	0.42	5.9	-4.8	0	0	50.5	1	125.1	0	0	87.9	0	0	0.221	0.174	0.047
19841220	0.220104671	0.42	4.6	-3.5	0	0	54.7	1	125.1	0	0	87.7	0	0	0.22	0.173	0.047
19841221	0.21955441	0.43	4.5	-0.3	0	0	58.8	1	125.1	0	0	87.5	0	0	0.22	0.173	0.047
19841222	0.219005524	0.4	0	-9.7	0	0	58.8	1	125.1	0	0	87.3	0	0	0.219	0.172	0.047
19841223	0.21845801	0.4	0	-9.7	0	0	58.8	1	125.1	0	0	87.1	0	0	0.218	0.172	0.047
19841224	0.222700581	0.4	6	1.7	0	0	64.1	1	125.3	0.4	0.1	87.2	0	0.004	0.218	0.175	0.047
19841225	0.221948874	0.43	0	0.9	0	0	64.1	1	125.3	0	0	87	0	0.004	0.218	0.175	0.047
19841226	0.217852369	0.43	0	-2.9	0	0	64.1	1	125.3	0	0	86.8	0	0	0.218	0.171	0.046
19841227	0.217307738	0.43	0.1	-4.9	0	0	64.2	1	125.3	0	0	86.6	0	0	0.217	0.171	0.046
19841228	0.216764468	0.43	0.4	-4.2	0	0	64.6	1	125.3	0	0	86.4	0	0	0.217	0.171	0.046
19841229	0.216222557	0.43	0	-6.9	0	0	64.6	1	125.3	0	0	86.2	0	0	0.216	0.17	0.046
19841230	0.215682001	0.42	0.2	-14.7	0	0	64.7	1	125.3	0	0	86	0	0	0.216	0.17	0.046
19841231	0.215142796	0.41	0	-13.3	0	0	64.7	1	125.3	0	0	85.7	0	0	0.215	0.169	0.046
19850101	0.214604939	0.39	0	-10.2	0	0	64.7	1	125.3	0	0	85.5	0	0	0.215	0.169	0.046
19850102	0.214068427	0.38	1.3	-10.1	0	0	66	1	125.3	0	0	85.3	0	0	0.214	0.169	0.046
19850103	0.213533255	0.36	0.1	-16.4	0	0	66.1	1	125.3	0	0	85.1	0	0	0.214	0.168	0.045
19850104	0.212999422	0.35	0	-23.2	0	0	66.1	1	125.3	0	0	84.9	0	0	0.213	0.168	0.045
19850105	0.212466924	0.36	0	-24.8	0	0	66.1	1	125.3	0	0	84.7	0	0	0.212	0.167	0.045
19850106	0.211935756	0.33	0	-27.7	0	0	66.1	1	125.3	0	0	84.5	0	0	0.212	0.167	0.045
19850107	0.211405917	0.3	0	-25.3	0	0	66.1	1	125.3	0	0	84.3	0	0	0.211	0.166	0.045
19850108	0.210877402	0.29	0	-21.9	0	0	66.1	1	125.3	0	0	84	0	0	0.211	0.166	0.045
19850109	0.210350209	0.26	0	-20.2	0	0	66.1	1	125.3	0	0	83.8	0	0	0.21	0.166	0.045
19850110	0.209824333	0.26	0.8	-14.4	0	0	66.8	1	125.3	0	0	83.6	0	0	0.21	0.165	0.045
19850111	0.209299772	0.24	0	-19.7	0	0	66.8	1	125.3	0	0	83.4	0	0	0.209	0.165	0.045
19850112	0.208776523	0.24	0.2	-16.8	0	0	67	1	125.3	0	0	83.2	0	0	0.209	0.164	0.044
19850113	0.208254582	0.24	0	-17.7	0	0	67	1	125.3	0	0	83	0	0	0.208	0.164	0.044
19850114	0.207733945	0.22	0	-11.2	0	0	67	1	125.3	0	0	82.8	0	0	0.208	0.164	0.044
19850115	0.20721461	0.23	0	-7.9	0	0	67	1	125.3	0	0	82.6	0	0	0.207	0.163	0.044
19850116	0.206696574	0.21	0	-7.6	0	0	67	1	125.3	0	0	82.4	0	0	0.207	0.163	0.044
19850117	0.206179832	0.21	0	-2.4	0	0	67	1	125.3	0	0	82.2	0	0	0.206	0.162	0.044
19850118	0.205664383	0.21	0	-2.2	0	0	67	1	125.3	0	0	82	0	0	0.206	0.162	0.044
19850119	0.205150222	0.22	2.1	-15.8	0	0	68.9	1	125.3	0	0	81.8	0	0	0.205	0.161	0.044
19850120	0.204637346	0.22	0	-25.1	0	0	68.9	1	125.3	0	0	81.6	0	0	0.205	0.161	0.044
19850121	0.204125753	0.24	3.9	-17.4	0	0	72.6	1	125.3	0	0	81.4	0	0	0.204	0.161	0.043
19850122	0.203615439	0.24	3.6	-13.8	0	0	75.9	1	125.3	0	0	81.1	0	0	0.204	0.16	0.043
19850123	0.2031064	0.24	9.1	-13.8	0	0.01	84.3	1	125.3	0	0	80.9	0	0	0.203	0.16	0.043
19850124	0.202598634	0.24	2.6	-18.8	0	0	86.7	1	125.3	0	0	80.7	0	0	0.203	0.159	0.043
19850125	0.202092137	0.24	0	-25.8	0	0	86.7	1	125.3	0	0	80.5	0	0	0.202	0.159	0.043
19850126	0.201586907	0.22	0	-30.8	0	0	86.7	1	125.3	0	0	80.3	0	0	0.202	0.159	0.043
19850127	0.20108294	0.22	0	-26.4	0	0	86.7	1	125.3	0	0	80.1	0	0	0.201	0.158	0.043
19850128	0.200580232	0.22	0	-19.5	0	0.01	86.7	1	125.3	0	0	79.9	0	0	0.201	0.158	0.043
19850129	0.200078782	0.22	2.2	-10.2	0	0.01	88.7	1	125.3	0	0	79.7	0	0	0.2	0.158	0.043
19850130	0.199578585	0.21	0	-14.7	0	0.01	88.7	1	125.3	0	0	79.5	0	0	0.2	0.157	0.042
19850131	0.199079638	0.21	0	-15.6	0	0.01	88.7	1	125.3	0	0	79.3	0	0	0.199	0.157	0.042
19850201	0.198581939	0.24	10	-14.9	0	0.01	97.9	1	125.3	0	0	79.1	0	0	0.199	0.156	0.042
19850202	0.198085484	0.22	4.5	-21.1	0	0.01	102	1	125.3	0	0	78.9	0	0	0.198	0.156	0.042
19850203	0.197590271	0.21	0.3	-18.2	0	0.01	102.3	1	125.3	0	0	78.7	0	0	0.198	0.156	0.042
19850204	0.197096295	0.21	0	-20.5	0	0.01	102.3	1	125.3	0	0	78.6	0	0	0.197	0.155	0.042
19850205	0.196603554	0.21	8.2	-11	0	0.02	109.8	1	125.3	0	0	78.4	0	0	0.197	0.155	0.042
19850206	0.196112045	0.21	2.2	-14.4	0	0.02	111.8	1	125.3	0	0	78.2	0	0	0.196	0.154	0.042
19850207	0.195621765	0.2	1	-22.1	0	0.01	112.8	1	125.3	0	0	78	0	0	0.196	0.154	0.042
19850208	0.195132711	0.19	0.4	-27.4	0	0	113.1	1	125.3	0	0	77.8	0	0	0.195	0.154	0.042
19850209	0.194644879	0.19	0	-29.5	0	0	113.1	1	125.3	0	0	77.6	0	0	0.195	0.153	0.041
19850210	0.194158267	0.19	0	-24.5	0	0.01	113.1	1	125.3	0	0	77.4	0	0	0.194	0.153	0.041
19850211	0.193672871	0.18	0.5	-14.1	0	0.02	113.6	1	125.3	0	0	77.2	0	0	0.194	0.152	0.041
19850212	0.193188689	0.18	0.8	-10.8	0	0.02	114.4	1	125.3	0	0	77	0	0	0.193	0.152	0.041
19850213	0.192705717	0.19	0.5	-17.1	0	0.02	114.9	1	125.3	0	0	76.8	0	0	0.193	0.152	0.041
19850214	0.192223953	0.19	5.6	-18.7	0	0.01	120	1	125.3	0	0	76.6	0	0	0.192	0.151	0.041
19850215	0.191743393	0.17	2.1	-24.6	0	0.01	121.9	1	125.3	0	0	76.4	0	0	0.192	0.151	0.041
19850216	0.191264035	0.17	1.6	-22.1	0	0.01	123.4	1	125.3	0	0	76.2	0	0	0.191	0.151	0.041
19850217	0.190785875	0.18	0	-26.5	0	0	123.4	1	125.3	0	0	76	0	0	0.191	0.15	0.041
19850218	0.19030891	0.17	0	-25.7	0	0.01	123.4	1	125.3	0	0	75.8	0	0	0.19	0.15	0.04
19850219	0.189833138	0.17	0	-28	0	0	123.4	1	125.3	0	0	75.7	0	0	0.19	0.149	0.04
19850220	0.189358555	0.17	0	-23.6	0	0.02	123.4	1	125.3	0	0	75.5	0	0	0.189	0.149	0.04
19850221	0.188885158	0.17	4.4	-16.3	0	0.05	127.4	1	125.3	0	0	75.3	0	0	0.189	0.149	0.04
19850222	0.188412946	0.17	0	-22	0	0.03	127.4	1	125.3	0	0	75.1	0	0	0.188	0.148	0.04
19850223	0.187941913	0.17	0	-17.8	0	0.05	127.4	1	125.3	0	0	74.9	0	0	0.188	0.148	0.04
19850224	0.187472058	0.17	8	-9.6	0	0.09	134.7	1	125.3	0	0	74.7	0	0	0.187	0.148	0.04
19850225	0.187003378	0.17	0	-7	0	0.11	134.7	1	125.3	0	0	74.5	0	0	0.187	0.147	0.04
19850226	0.18653587	0.17	0	-4.4	0	0.14	134.7	1	125.3	0	0	74.3	0	0	0.187	0.147	0.04
19850227	0.18606953	0.17	0	-1.6	0	0.16	134.7	1	125.3	0	0	74.2	0	0	0.186	0.146	0.04
19850228	0.185604356	0.17	0	-0.2	0	0.18	134.7	1	125.3	0	0	74	0	0	0.186	0.146	0.039
19850301	0.185140345	0.17	5.3	-4.1	0	0.16	139.6	1	125.3	0	0	73.8	0	0	0.185	0.146	0.039
19850302	0.184677495	0.17	3.9	-9	0	0.13	143.2	1	125.3	0	0	73.6	0	0	0.185	0.145	0.039
19850303	0.184215801	0.17	2.8	-10.9	0	0.12	145.8	1	125.3	0	0	73.4	0	0	0.184	0.145	0.039
19850304	0.183755261	0.17	1.9	-9.2	0	0.14	147.5	1	125.3	0	0	73.2	0	0	0.184	0.145	0.039
19850305	0.183295873	0.17	0.4	-9.2	0	0.15	147.9	1	125.3	0	0	73.1	0	0	0.183	0.144	0.039
19850306	0.182837634	0.17	0.9	-4.7	0	0.2	148.7	1	125.3	0	0	72.9	0	0	0.183	0.144	0.039
19850307	0.182380539	0.15	0	-3.1	0	0.22	148.7	1	125.3	0	0	72.7	0	0	0.182	0.144	0.039
19850308	0.181924588	0.14	0	-2.4	0	0.23	148.7	1	125.3	0	0	72.5	0	0	0.182	0.143	0.039
19850309	0.181469777	0.14	0	-4.3	0	0.22	148.7	1	125.3	0	0	72.3	0	0	0.181	0.143	0.039
19850310	0.181016102	0.14	2.3	-1.5	0	0.26	150.8	1	125.3	0	0	72.1	0	0	0.181	0.142	0.039
19850311	0.180563562	0.14	1	1.2	0	0.3	151.8	1	125.3	0	0	72	0	0	0.181	0.142	0.038
19850312	0.180112153	0.14	0	3	0	0.33	151.8	1	125.3	0	0	71.8	0	0	0.18	0.142	0.038
19850313	0.179661873	0.14	0	0.1	0	0.3	151.8	1	125.3	0	0	71.6	0	0	0.18	0.141	0.038
19850314	0.179212718	0.14	0	0.2	0	0.31	151.8	1	125.3	0	0	71.4	0	0	0.179	0.141	0.038
19850315	0.178764686	0.13	1.6	-3.6	0	0.27	153.2	1	125.3	0	0	71.2	0	0	0.179	0.141	0.038
19850316	0.178317774	0.14	1.1	-6.5	0	0.24	154.3	1	125.3	0	0	71.1	0	0	0.178	0.14	0.038
19850317	0.17787198	0.14	0.5	-5.8	0	0.26	154.8	1	125.3	0	0	70.9	0	0	0.178	0.14	0.038
19850318	0.1774273	0.14	0	-10.3	0	0.21	154.8	1	125.3	0	0	70.7	0	0	0.177	0.14	0.038
19850319	0.176983732	0.14	0	-7.7	0	0.27	154.8	1	125.3	0	0	70.5	0	0	0.177	0.139	0.038
19850320	0.176541272	0.14	0	-8.9	0	0.26	154.8	1	125.3	0	0	70.4	0	0	0.177	0.139	0.038
19850321	0.176099919	0.13	0	-3.3	0	0.38	154.8	1	125.3	0	0	70.2	0	0	0.176	0.139	0.037
19850322	0.175659669	0.13	0.6	-1.7	0	0.43	155.3	1	125.3	0	0	70	0	0	0.176	0.138	0.037
19850323	0.17522052	0.13	0.2	-0.9	0	0.47	155.5	1	125.3	0	0	69.8	0	0	0.175	0.138	0.037
19850324	0.174782469	0.13	0	-0.4	0	0.5	155.5	1	125.3	0	0	69.7	0	0	0.175	0.138	0.037
19850325	0.174345513	0.13	0	-1.3	0	0.5	155.5	1	125.3	0	0	69.5	0	0	0.174	0.137	0.037
19850326	0.173909649	0.13	0.2	0.7	0	0.57	155.7	1	125.3	0	0	69.3	0	0	0.174	0.137	0.037
19850327	0.173474875	0.13	0.2	-1.2	0	0.55	155.9	1	125.3	0	0	69.1	0	0	0.173	0.137	0.037
19850328	0.173041188	0.16	2.9	-2.3	0	0.54	158.6	1	125.3	0	0	69	0	0	0.173	0.136	0.037
19850329	0.172608585	0.17	11.5	-2.9	0	0.54	169.2	1	125.3	0	0	68.8	0	0	0.173	0.136	0.037
19850330	0.172177063	0.16	0	-9.2	0	0.37	169.2	1	125.3	0	0	68.6	0	0	0.172	0.136	0.037
19850331	0.171746621	0.14	0.9	-3.5	0	0.55	170	1	125.3	0	0	68.4	0	0	0.172	0.135	0.037
19850401	0.171317254	0.15	0	-4.2	0	0.55	170	1	125.3	0	0	68.3	0	0	0.171	0.135	0.036
19850402	0.170888961	0.18	0	-5.3	0	0.52	170	1	125.3	0	0	68.1	0	0	0.171	0.135	0.036
19850403	0.170461739	0.17	13	-0.4	0	0.7	182	1	125.3	0	0	67.9	0	0	0.17	0.134	0.036
19850404	0.170035584	0.17	0	-3.9	0	0.6	182	1	125.3	0	0	67.8	0	0	0.17	0.134	0.036
19850405	0.169610495	0.17	0	-5.8	0	0.54	182	1	125.3	0	0	67.6	0	0	0.17	0.134	0.036
19850406	0.169186469	0.17	0	-6.2	0	0.54	182	1	125.3	0	0	67.4	0	0	0.169	0.133	0.036
19850407	0.168763503	0.17	0	-2.4	0	0.69	182	1	125.3	0	0	67.3	0	0	0.169	0.133	0.036
19850408	0.168341594	0.16	8.4	-2.6	0	0.7	189.7	1	125.3	0	0	67.1	0	0	0.168	0.133	0.036
19850409	0.16792074	0.15	1.1	-6	0	0.58	190.7	1	125.3	0	0	66.9	0	0	0.168	0.132	0.036
19850410	0.167500938	0.17	0	-9.2	0	0.45	190.7	1	125.3	0	0	66.8	0	0	0.168	0.132	0.036
19850411	0.167082186	0.15	0	-0.4	0	0.83	190.7	1	125.3	0	0	66.6	0	0	0.167	0.132	0.036
19850412	0.16666448	0.14	0	-2.4	0	0.76	190.7	1	125.3	0	0	66.4	0	0	0.167	0.131	0.035
19850413	0.166247819	0.16	0	-0.2	0	0.87	190.7	1	125.3	0	0	66.3	0	0	0.166	0.131	0.035
19850414	0.1658322	0.16	0	0.6	0	0.92	190.7	1	125.3	0	0	66.1	0	0	0.166	0.131	0.035
19850415	0.165417619	0.17	0	3.6	0	1.08	190.7	1	125.3	0	0	65.9	0	0	0.165	0.13	0.035
19850416	0.165004075	0.17	0.2	2.6	0	1.05	190.9	1	125.3	0	0	65.8	0	0	0.165	0.13	0.035
19850417	0.164591565	0.17	0	-0.9	0	0.93	190.9	1	125.3	0	0	65.6	0	0	0.165	0.13	0.035
19850418	0.164581208	0.17	1.1	3	0	1.18	191.7	1	125.4	0.3	0	65.7	0	0	0.165	0.13	0.035
19850419	0.391369258	0.16	0	3.7	0	1.28	187.1	1	126.4	3.6	2.8	65.9	0	0.226	0.165	0.304	0.087
19850420	0.527116607	0.17	0	0.4	0	1.13	187.1	1	126.4	0	2.1	66.1	0	0.362	0.165	0.409	0.118
19850421	0.849965636	0.17	0.2	3.8	0	1.39	179.8	1	128	5.9	6.6	66.3	0	0.684	0.166	0.64	0.21
19850422	1.443477338	0.18	0	3.5	0	1.42	173.1	1	129.3	5.4	10.1	66.5	0	1.277	0.166	1.055	0.389
19850423	1.549638098	0.19	0	0.8	0	1.29	173.1	1	129.3	0	8.5	66.7	0	1.383	0.167	1.121	0.428
19850424	1.323569811	0.2	0	-0.1	0	1.26	173.1	1	129.3	0	7.1	66.9	0	1.156	0.167	0.959	0.364
19850425	1.126951939	0.2	0.3	-2.9	0	1.09	173.4	1	129.3	0	5.9	67.1	0	0.959	0.168	0.819	0.308
19850426	0.955955775	0.2	0.7	-1.4	0	1.23	174.1	1	129.3	0	4.8	67.3	0	0.788	0.168	0.696	0.26
19850427	0.807250344	0.2	0	-3.9	0	1.06	174.1	1	129.3	0	3.8	67.5	0	0.638	0.169	0.59	0.218
19850428	0.677937696	0.21	1.9	1.2	0	1.51	175.8	1	129.3	0	3	67.7	0	0.509	0.169	0.497	0.181
19850429	0.565496618	0.2	0	-1	0	1.35	175.8	1	129.3	0	2.3	67.8	0	0.396	0.17	0.417	0.149
19850430	0.467733653	0.19	0	-0.1	0	1.46	175.8	1	129.3	0	1.7	68	0	0.297	0.17	0.346	0.121
19850501	0.531921085	0.22	0	3.5	0	1.83	173.2	1	129.8	2.1	3	68.2	0	0.361	0.171	0.387	0.145
19850502	0.563936766	0.24	11	1.1	0	1.64	183.3	1	129.8	0	2.3	68.4	0	0.393	0.171	0.406	0.158
19850503	0.46655799	0.26	6.3	0.1	0	1.57	189.1	1	129.8	0	1.7	68.6	0	0.295	0.172	0.339	0.128
19850504	0.390555114	0.28	1.5	1.7	0	1.76	190.4	1	129.9	0.1	1.3	68.8	0	0.218	0.172	0.286	0.105
19850505	0.392002592	0.31	8.7	1.4	0	1.76	197.3	1	130.1	1	1.6	69	0	0.219	0.173	0.286	0.106
19850506	0.914275866	0.33	1.2	4.3	0	2.1	189.2	1	131.8	7.6	7.8	69.2	0	0.741	0.173	0.617	0.297
19850507	1.874613958	0.38	0	4.7	0	2.18	178	1	133.8	9.2	14.4	69.3	0	1.701	0.174	1.198	0.676
19850508	3.566062422	0.5	0	6.2	0	2.39	161.3	1	136.5	14	23.7	69.5	0.423	2.969	0.174	2.126	1.44
19850509	5.699115985	0.82	0	5.4	0	2.34	147.6	1	138.4	11.7	28.6	69.7	1.383	4.142	0.175	3.207	2.492
19850510	7.372968164	1.49	0	5.3	0	2.36	134.2	1	140.2	11.6	32	69.9	2.306	4.892	0.175	3.934	3.439
19850511	8.769515986	2.25	0	5.7	0	2.44	119.4	1	142	13	35.4	70.1	3.076	5.518	0.175	4.401	4.369
19850512	11.02076571	5.76	0	7.7	0	2.73	97.2	1	144.4	19.8	42.7	70.3	4.318	6.527	0.176	5.048	5.973
19850513	13.83159369	11.52	0	8.2	0	2.83	73.2	1	146.6	21.8	49.2	70.5	5.868	7.787	0.176	5.691	8.14
19850514	14.53370841	17.28	0	5.2	0	2.47	60.2	1	147.7	11.9	46.9	70.6	6.256	8.101	0.177	5.538	8.996
19850515	13.84267453	12.67	0	5.6	0	2.55	46.5	0.86	148.8	12.7	45.7	70.8	5.874	7.791	0.177	4.954	8.889
19850516	13.1549203	9.79	0	5.4	0.34	2.55	34.8	0.86	149.2	10.8	43.6	71	5.494	7.483	0.178	4.417	8.737
19850517	12.61506661	8.06	0	5.8	0.34	2.62	22	0.86	149.7	12	43	71.2	5.196	7.241	0.178	3.953	8.662
19850518	12.06317126	6.91	0	6.9	0.35	2.79	11.4	0.3	150	9.9	41	71.4	4.892	6.993	0.179	3.535	8.528
19850519	10.69955949	5.93	0	7.3	1.87	2.86	5.5	0.3	148.5	5.5	36.5	71.5	4.139	6.382	0.179	2.994	7.705
19850520	9.10771133	5.36	0	7.5	1.87	2.9	0	0	146.9	5.3	33.1	71.7	3.26	5.668	0.18	2.454	6.654
19850521	7.111230581	4.9	0	5.4	2.39	2.6	0	0	144.5	0	27	71.9	2.159	4.773	0.18	1.891	5.22
19850522	4.997225574	4.61	8.7	0.5	1.69	1.87	8	1	142.8	0	22.6	72.1	0.992	3.825	0.18	1.355	3.642
19850523	3.58058547	4.38	0	1.3	0	1.99	8	1	142.8	0	19.4	72.3	0.248	3.152	0.181	0.996	2.584
19850524	3.617679804	4.15	7.4	2.1	0	2.12	7.3	1	143.7	7.2	22.3	72.4	0.262	3.174	0.181	0.989	2.629
19850525	4.118757333	4.12	0	3.1	0	2.27	2.2	0.86	144.2	4.5	22.5	72.6	0.507	3.43	0.182	1.091	3.027
19850526	4.630469481	5.18	5.9	10	0.4	3.37	0	0	144.6	7.3	24.7	72.8	0.789	3.659	0.182	1.207	3.423
19850527	4.252801548	8.5	0.3	15.6	3.86	4.28	0	0	140.7	0.3	21.2	73	0.58	3.49	0.183	1.116	3.137
19850528	3.21444602	8.96	0	15.8	3.81	4.33	0	0	136.9	0	18.1	73.2	0.101	2.931	0.183	0.866	2.349
19850529	2.673417672	8.2	0	16.5	3.82	4.47	0	0	133.1	0	15.4	73.3	0	2.49	0.184	0.735	1.938
19850530	4.297614781	11.68	20.4	10.8	2.99	3.55	0	0	133.4	17.1	26.6	73.5	0.783	3.33	0.184	1.297	3.001
19850531	4.938355865	8.21	0.5	9.4	2.78	3.33	0	0	130.7	0.4	22.6	73.7	0.957	3.796	0.184	1.547	3.391
19850601	3.593824909	5.4	0	11.4	3	3.68	0	0	127.7	0	19.4	73.9	0.252	3.157	0.185	1.149	2.445
19850602	2.852616546	3.86	0	12.6	3.11	3.89	0	0	124.6	0	16.6	74	0	2.667	0.185	0.928	1.924
19850603	2.459506308	3.06	0	7.9	2.41	3.1	0	0	122.2	0	14.1	74.2	0	2.274	0.186	0.811	1.648
19850604	2.139797097	2.52	0.4	10.2	2.68	3.5	0	0	119.6	0.3	12.2	74.4	0	1.954	0.186	0.717	1.423
19850605	1.879902428	2.19	0.4	9.6	2.55	3.41	0	0	117.2	0.3	10.6	74.5	0	1.693	0.187	0.641	1.239
19850606	1.631685755	1.88	0	9	2.42	3.31	0	0	114.8	0	8.9	74.7	0	1.445	0.187	0.568	1.064
19850607	1.397518386	1.61	0	7.4	2.17	3.02	0	0	112.6	0	7.4	74.9	0	1.21	0.188	0.497	0.9
19850608	1.193847897	1.36	0	7.8	2.18	3.1	0	0	110.4	0	6.1	75.1	0	1.006	0.188	0.436	0.758
19850609	1.283931515	1.69	5.5	6	1.93	2.77	0	0	110.2	3.8	8.3	75.2	0	1.096	0.188	0.485	0.799
19850610	2.069500652	3.48	15.3	8.1	2.22	3.16	0	0	112.6	10.6	16.2	75.4	0	1.881	0.189	0.853	1.217
19850611	2.500604067	3.7	1.9	8.1	2.23	3.16	0	0	111	1.3	14.9	75.6	0	2.311	0.189	1.073	1.428
19850612	2.231120906	3.06	0	8	2.18	3.14	0	0	108.8	0	12.6	75.7	0	2.041	0.19	0.968	1.263
19850613	1.993411296	2.52	1.6	9.8	2.38	3.49	0	0	106.9	1	11.6	75.9	0	1.803	0.19	0.875	1.118
19850614	2.211668033	2.23	9.2	10.9	2.51	3.7	0	0	107.5	6.2	15.2	76.1	0	2.021	0.191	1.015	1.197
19850615	2.279192863	1.86	0.2	10.2	2.4	3.57	0	0	105.1	0.1	13	76.3	0	2.088	0.191	1.074	1.205
19850616	2.408951731	2.08	9.4	11.6	2.57	3.85	0	0	105.8	6.2	16.4	76.4	0	2.218	0.191	1.179	1.229
19850617	2.718711476	2.19	5.9	11.7	2.56	3.84	0	0	105.2	3.9	17.3	76.6	0	2.527	0.192	1.387	1.332
19850618	2.575097054	1.94	0	11.4	2.47	3.75	0	0	102.8	0	14.8	76.8	0	2.383	0.192	1.335	1.24
19850619	2.218938644	1.63	0	13.9	2.71	4.22	0	0	100.1	0	12.5	76.9	0	2.026	0.193	1.155	1.064
19850620	1.918183146	1.45	0.2	13.5	2.57	4.11	0	0	97.6	0.1	10.7	77.1	0	1.725	0.193	1.004	0.914
19850621	1.655130256	1.27	0	15	2.67	4.37	0	0	94.9	0	9	77.3	0	1.462	0.193	0.872	0.783
19850622	1.418727597	1.19	0	17.1	2.82	4.75	0	0	92.1	0	7.5	77.4	0	1.225	0.194	0.753	0.666
19850623	1.213110373	1.11	0	16.7	2.67	4.65	0	0	89.4	0	6.2	77.6	0	1.019	0.194	0.649	0.564
19850624	1.034276345	1.03	0	19	2.83	5.06	0	0	86.6	0	5.1	77.8	0	0.84	0.195	0.559	0.475
19850625	0.894335518	0.93	0.4	18	2.62	4.84	0	0	84.2	0.2	4.3	77.9	0	0.699	0.195	0.489	0.405
19850626	0.770142997	0.82	0	18.5	2.58	4.9	0	0	81.6	0	3.4	78.1	0	0.575	0.196	0.427	0.343
19850627	0.649052804	0.7	0	15.9	2.23	4.38	0	0	79.3	0	2.7	78.3	0	0.453	0.196	0.366	0.283
19850628	0.543756766	0.59	0	15.6	2.13	4.3	0	0	77.2	0	2	78.4	0	0.347	0.196	0.312	0.232
19850629	0.452201511	0.54	0	13.9	1.91	3.95	0	0	75.3	0	1.4	78.6	0	0.255	0.197	0.266	0.187
19850630	0.386105682	0.48	0.4	11.8	1.66	3.53	0	0	73.9	0.2	1.1	78.7	0	0.189	0.197	0.233	0.153
19850701	0.450298014	0.46	3.8	10.7	1.54	3.29	0	0	74.4	1.8	2.2	78.9	0	0.253	0.198	0.276	0.174
19850702	0.542008867	0.43	2.1	11.3	1.59	3.38	0	0	74	0.9	2.4	79.1	0	0.344	0.198	0.336	0.206
19850703	0.507142482	0.4	0	11.2	1.54	3.34	0	0	72.4	0	1.8	79.2	0	0.309	0.198	0.317	0.19
19850704	0.440062091	0.39	0.6	16.6	1.96	4.32	0	0	70.8	0.3	1.5	79.4	0	0.241	0.199	0.279	0.161
19850705	0.378638321	0.36	0	15.1	1.78	4.01	0	0	69	0	1	79.5	0	0.179	0.199	0.243	0.136
19850706	0.308910906	0.33	0	16.4	1.82	4.23	0	0	67.2	0	0.5	79.7	0	0.109	0.2	0.202	0.107
19850707	0.248299317	0.31	0	15.6	1.7	4.05	0	0	65.5	0	0.1	79.9	0	0.048	0.2	0.166	0.083
19850708	0.210250468	0.3	0	10.1	1.24	3.02	0	0	64.3	0	0	79.8	0	0.01	0.2	0.143	0.067
19850709	0.199766775	0.25	0	13.7	1.47	3.65	0	0	62.8	0	0	79.6	0	0	0.2	0.137	0.063
19850710	0.199267358	0.24	0	15	1.52	3.86	0	0	61.3	0	0	79.4	0	0	0.199	0.137	0.063
19850711	0.198769189	0.22	0	14.9	1.46	3.82	0	0	59.8	0	0	79.2	0	0	0.199	0.136	0.063
19850712	0.198682018	0.2	0.8	14.9	1.42	3.79	0	0	58.9	0.3	0	79.3	0	0	0.199	0.136	0.063
19850713	0.198630311	0.19	0.2	14.8	1.38	3.75	0	0	57.7	0.1	0	79.2	0	0	0.199	0.136	0.063
19850714	0.198514415	0.18	0.6	15.4	1.39	3.83	0	0	56.7	0.2	0	79.2	0	0	0.199	0.136	0.063
19850715	0.198266708	0.22	0	16.1	1.39	3.93	0	0	55.3	0	0	79	0	0	0.198	0.136	0.062
19850716	0.960961764	0.28	28.6	13.6	1.38	3.46	0	0	71.4	11.2	9.4	79.2	0	0.763	0.198	0.713	0.247
19850717	1.477350747	0.26	0	11	1.33	2.98	0	0	70.1	0	7.9	79.3	0	1.279	0.199	1.105	0.373
19850718	1.305563031	0.26	1.3	12.7	1.43	3.25	0	0	69.4	0.6	7	79.5	0	1.106	0.199	0.975	0.331
19850719	1.14961985	0.31	0	15.6	1.62	3.73	0	0	67.8	0	5.8	79.7	0	0.95	0.199	0.857	0.293
19850720	1.483400895	0.37	16.2	14.3	1.57	3.48	0	0	75.3	7.1	10.9	79.8	0	1.284	0.2	1.134	0.349
